User,Context,Amount,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,valence
1002,awake,0,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000
1002,city,5,2.03690,3.18600,2.36400,0.19950,23,0.46360,3.69030,0.23170,2.84310,3.00600
1002,night,3,0.54900,1.66600,1.80000,0.00040,9,0.51100,2.36140,0.12090,1.51600,1.07200
1002,morning,1,0.98700,0.37400,0.40500,0.91400,6,0.12700,0.61740,0.03650,0.78750,0.27400
1002,sad,3,0.47770,1.33500,2.24900,0.00000,24,0.38870,2.67280,0.19460,1.78450,1.39000
1002,lazy,2,0.39130,0.69800,1.25300,0.08620,12,0.39400,1.69010,0.15300,1.38790,0.69390
1002,active,2,0.34720,1.16100,1.33300,0.00640,10,0.28700,1.57820,0.07970,0.78690,1.23600
1002,urban,2,0.07630,1.09000,1.46800,0.00000,8,0.22200,1.72640,0.06850,1.17280,0.74400
1002,mountains,2,0.87280,1.15000,1.05700,0.19820,5,0.30400,1.41580,0.13350,1.11480,0.62000
1002,country side,7,1.70170,3.62500,4.18710,0.25400,40,0.77610,5.49360,0.43910,4.37250,3.95900
1002,coast line,4,1.05580,2.34100,2.72300,0.00650,27,0.54730,3.23320,0.19540,2.07650,2.29800
1002,relaxed driving,2,0.11690,0.87500,1.66600,0.00530,17,0.37480,1.68750,0.16710,1.44940,1.61000
1002,free road,5,2.17640,2.90700,2.41400,1.78050,36,0.76930,3.67400,0.21250,2.78940,2.29800
1002,serpentine,2,0.34840,1.15100,0.97500,0.00010,0,0.27400,1.49850,0.07200,0.83430,0.67700
1002,highway,5,2.30120,2.98700,3.02700,1.18810,32,0.77430,3.86500,0.43650,3.65360,3.35000
1002,day time,3,1.01330,1.24100,1.40400,0.99820,17,0.60600,2.29210,0.12200,1.65140,0.69890
1002,afternoon,3,0.19350,1.98600,1.89500,0.00150,14,0.47830,2.47360,0.26240,1.31370,2.28200
1002,happy,2,0.91980,1.40600,0.82100,0.19950,6,0.19560,1.29290,0.13380,1.11910,1.17900
1002,sport driving,10,1.55290,6.18000,7.01500,0.20850,41,1.23570,8.27570,0.77780,6.21820,5.32000
1003,sunny,1,0.21300,0.49900,0.20100,0.61500,2,0.15400,0.69300,0.03170,0.41380,0.04740
1003,snowing,1,0.06550,0.64700,0.51400,0.00000,8,0.39800,0.74880,0.05930,0.36350,0.38700
1003,rainy,1,0.57400,0.55000,0.29900,0.00550,4,0.14900,0.57950,0.02970,0.57640,0.30800
1003,cloudy,1,0.00880,0.53300,0.90500,0.57800,2,0.06980,0.86830,0.07540,0.49500,0.48600
1003,traffic jam,0,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000
1003,lots of cars,4,0.72520,2.75400,2.20200,0.92290,31,1.07600,3.03590,0.27970,2.06720,1.28760
1003,sleepy,1,0.97600,0.30900,0.25800,0.69000,9,0.09240,0.61680,0.04590,0.33890,0.11500
1003,awake,1,0.97600,0.30900,0.25800,0.69000,9,0.09240,0.61680,0.04590,0.33890,0.11500
1003,city,2,0.78700,1.04900,0.50000,0.62050,6,0.30300,1.27250,0.06140,0.99020,0.35540
1003,night,2,0.21110,1.64000,1.53100,0.00000,11,0.30600,1.71080,0.20600,1.12340,0.92600
1003,morning,3,0.16070,2.28900,2.38200,0.57950,14,0.30140,2.50610,0.29940,1.59090,1.76900
1003,sad,2,0.17710,1.54400,1.42400,0.00190,11,0.48960,1.68770,0.19200,1.09070,1.25000
1003,lazy,1,0.04420,0.74900,0.88600,0.00010,1,0.11800,0.87780,0.12200,0.45240,0.47900
1003,active,1,0.21300,0.49900,0.20100,0.61500,2,0.15400,0.69300,0.03170,0.41380,0.04740
1003,urban,0,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000
1003,mountains,2,0.06300,1.27600,1.80500,0.00530,17,0.46200,1.67070,0.18710,1.20960,1.35000
1003,country side,1,0.00140,0.80500,0.55300,0.91700,9,0.10500,0.78690,0.07570,0.58180,0.07360
1003,coast line,1,0.15200,0.67600,0.64200,0.00000,0,0.14000,0.84000,0.05900,0.57270,0.37400
1003,relaxed driving,3,0.18100,1.85600,2.34000,0.00720,17,0.78560,2.48760,0.23210,1.74960,2.04800
1003,free road,2,0.04810,1.06100,1.80200,0.00540,7,0.41400,1.67770,0.16210,1.11130,1.27700
1003,serpentine,1,0.15200,0.67600,0.64200,0.00000,0,0.14000,0.84000,0.05900,0.57270,0.37400
1003,highway,2,0.98480,0.84200,1.16300,1.26800,11,0.16220,1.48510,0.12130,0.83390,0.60100
1003,day time,0,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000
1003,afternoon,1,0.04420,0.74900,0.88600,0.00010,1,0.11800,0.87780,0.12200,0.45240,0.47900
1003,happy,0,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000
1003,sport driving,2,0.06690,1.45200,1.06700,0.91700,17,0.50300,1.53570,0.13500,0.94530,0.46060
1004,sunny,1,0.00190,0.90800,0.61300,0.65100,0,0.11400,0.78860,0.05540,0.55510,0.25000
1004,snowing,0,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000
1004,rainy,1,0.08430,0.75200,0.83600,0.00040,10,0.42400,0.92070,0.11500,0.54550,0.51900
1004,cloudy,1,0.08430,0.75200,0.83600,0.00040,10,0.42400,0.92070,0.11500,0.54550,0.51900
1004,traffic jam,1,0.08430,0.75200,0.83600,0.00040,10,0.42400,0.92070,0.11500,0.54550,0.51900
1004,lots of cars,0,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000
1004,sleepy,0,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000
1004,awake,2,0.94790,1.21100,0.65310,0.90500,0,0.22100,1.05860,0.10300,1.03310,0.47200
1004,city,0,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000
1004,night,0,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000
1004,morning,0,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000
1004,sad,1,0.03290,0.80600,0.74700,0.00000,8,0.11400,0.87500,0.08710,0.53650,0.71000
1004,lazy,1,0.94600,0.30300,0.04010,0.25400,0,0.10700,0.27000,0.04760,0.47800,0.22200
1004,active,2,1.00440,0.99700,0.85510,0.25400,9,0.43700,1.13540,0.08310,1.11450,0.99200
1004,urban,1,0.03290,0.80600,0.74700,0.00000,8,0.11400,0.87500,0.08710,0.53650,0.71000
1004,mountains,0,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000
1004,country side,0,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000
1004,coast line,0,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000
1004,relaxed driving,2,0.06030,1.60200,1.42800,0.65100,9,0.44400,1.65400,0.09090,1.19160,1.02000
1004,free road,0,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000
1004,serpentine,0,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000
1004,highway,0,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000
1004,day time,1,0.05840,0.69400,0.81500,0.00000,9,0.33000,0.86540,0.03550,0.63650,0.77000
1004,afternoon,0,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000
1004,happy,1,0.03290,0.80600,0.74700,0.00000,8,0.11400,0.87500,0.08710,0.53650,0.71000
1004,sport driving,0,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000
1005,sunny,1,0.18400,0.61200,0.57500,0.01000,10,0.98500,0.78770,0.03790,0.57850,0.34500
1005,snowing,2,0.24950,1.25900,1.08900,0.01000,18,1.38300,1.53650,0.09720,0.94200,0.73200
1005,rainy,1,0.82700,0.61400,0.23300,0.19800,5,0.13000,0.52590,0.05680,0.57390,0.44800
1005,cloudy,4,0.19260,2.26200,2.46400,0.09460,28,0.55300,3.18230,0.15820,2.05160,2.24090
1005,traffic jam,2,0.61420,1.19400,1.16800,0.01620,10,1.06070,1.60120,0.16930,1.30990,1.30700
1005,lots of cars,2,0.05470,1.11600,1.13200,0.09980,6,0.35000,1.55070,0.06500,1.13840,0.90690
1005,sleepy,3,1.84440,1.94100,1.10500,0.21160,12,0.39400,1.97140,0.12650,1.59710,1.82600
1005,awake,1,0.99600,0.43600,0.17800,0.91200,5,0.25900,0.66600,0.04480,0.50840,0.46400
1005,city,1,0.79200,0.78400,0.45100,0.00000,8,0.11500,0.71940,0.07230,0.45590,0.78000
1005,night,2,0.83340,1.56500,1.15400,0.01360,9,0.24600,1.51120,0.10430,1.04140,1.60900
1005,morning,1,0.99600,0.43600,0.17800,0.91200,5,0.25900,0.66600,0.04480,0.50840,0.46400
1005,sad,2,0.11930,1.42200,1.28200,0.01580,21,0.12160,1.79810,0.07050,0.89140,1.46400
1005,lazy,1,0.00010,0.48500,0.91100,0.00000,3,0.09200,0.85630,0.03550,0.40890,0.56800
1005,active,3,0.63520,1.58000,2.14800,0.00000,16,1.16030,2.46930,0.22780,2.22850,1.75900
1005,urban,4,0.81750,2.12100,2.73000,0.01000,18,2.17600,3.24420,0.25430,2.58870,2.04000
1005,mountains,2,1.04150,1.19300,0.68300,0.00000,14,0.53100,1.40250,0.09700,0.80120,0.93600
1005,country side,0,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000
1005,coast line,2,1.11100,1.08200,0.74300,0.00000,16,0.24700,1.54620,0.06800,1.20150,1.12400
1005,relaxed driving,6,1.11920,3.81000,3.48700,0.20580,37,0.66710,4.65160,0.28140,3.74540,3.55400
1005,free road,5,1.19980,2.91300,2.53500,1.00600,29,1.12060,3.76120,0.24820,2.44070,2.60490
1005,serpentine,4,0.82860,3.03900,2.29500,0.03200,35,0.29110,3.28980,0.18400,2.08830,2.66200
1005,highway,3,0.09180,2.10800,1.99200,0.02460,21,0.32800,2.38000,0.12710,1.66660,2.18700
1005,day time,1,0.09570,0.50200,0.62800,0.00000,10,0.08570,0.87440,0.03040,0.35940,0.61700
1005,afternoon,3,0.11020,2.44100,1.76200,0.02420,21,0.28340,2.41930,0.12730,1.61720,2.15500
1005,happy,2,0.16720,1.23900,1.40000,0.00630,20,0.29300,1.71300,0.06440,1.23450,1.52000
1005,sport driving,2,0.09290,1.27700,1.49900,0.00150,4,0.15760,1.62330,0.11250,0.95410,1.29900
1006,sunny,4,0.33360,2.62000,2.92200,0.01130,34,0.62440,3.32100,0.48240,2.06540,2.06900
1006,snowing,15,5.66090,9.30000,8.84800,3.26290,84,2.52590,11.66680,1.03580,8.48980,7.00940
1006,rainy,6,3.32540,3.90000,2.50210,1.17110,36,0.82120,4.11210,0.48670,2.92270,2.58400
1006,cloudy,15,4.70860,9.41100,9.56410,1.42070,60,2.33520,11.50930,0.84940,9.08510,8.53300
1006,traffic jam,13,2.80880,7.88500,8.76900,1.81080,69,2.14090,10.60740,0.79800,7.10010,6.09160
1006,lots of cars,14,2.64280,9.34500,10.04300,0.50050,88,2.46740,11.67350,1.54220,7.54510,9.02300
1006,sleepy,7,2.32760,4.33000,4.12200,1.01870,35,1.38830,5.35710,0.42530,3.69550,3.53300
1006,awake,11,0.31160,6.67500,7.40400,1.64580,78,2.36540,9.04290,0.77420,6.09620,5.12290
1006,city,26,3.59470,16.24300,17.63100,3.21810,158,3.91320,21.68110,1.65070,14.08460,13.55240
1006,night,4,0.86980,2.28100,3.30900,0.65600,19,0.48260,3.51350,0.25130,2.18830,1.92800
1006,morning,9,1.40380,5.47900,6.18400,0.08060,43,2.00600,7.16560,0.95430,4.80740,5.68100
1006,sad,7,0.85430,3.62400,5.23200,1.59520,48,2.25230,5.68010,0.33810,4.53470,3.72600
1006,lazy,11,0.68790,6.80400,7.82600,0.08840,72,2.66600,8.96690,0.86380,6.26400,5.12890
1006,active,13,5.04160,7.65100,7.26300,4.69470,74,2.62220,9.89960,0.76170,6.55220,5.96500
1006,urban,9,1.81060,5.02800,5.39000,1.85020,36,1.80230,7.24820,0.48350,4.62510,4.46630
1006,mountains,14,3.60350,9.57000,9.10900,1.85480,78,2.20330,11.14970,1.18820,7.44100,6.99260
1006,country side,9,4.76820,6.01300,4.55300,0.02030,41,2.28030,6.64460,0.55490,4.45680,4.69700
1006,coast line,11,1.19400,7.79500,7.90000,1.78180,55,1.22110,9.33810,0.89710,6.06750,6.57560
1006,relaxed driving,16,2.65360,10.21100,10.23800,0.94930,84,3.45020,12.92410,1.13860,7.95110,7.47400
1006,free road,9,1.35680,5.95300,6.53100,0.87070,59,1.48800,7.70020,0.69950,5.11890,3.74500
1006,serpentine,14,3.00080,8.28100,9.66700,2.03620,90,2.55790,11.21920,1.40760,8.28180,7.16400
1006,highway,13,4.34340,7.30500,7.52500,2.27060,70,2.33360,10.02270,0.68240,7.27030,6.73900
1006,day time,8,2.64440,4.54100,5.11510,1.41310,51,1.44700,6.06330,0.57310,4.32800,4.53500
1006,afternoon,8,1.34180,5.33000,5.07300,0.65130,37,1.57000,6.47750,0.71550,4.18700,3.25500
1006,happy,6,0.51270,3.33900,4.24400,0.92350,48,0.89570,5.11550,0.33150,3.08280,2.99800
1006,sport driving,22,2.69190,14.02300,15.34800,0.72450,115,3.37280,17.73480,1.34970,11.92260,11.73800
1007,sunny,1,0.15200,0.67600,0.64200,0.00000,0,0.14000,0.84000,0.05900,0.57270,0.37400
1007,snowing,0,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000
1007,rainy,1,0.17200,0.84500,0.78200,0.00000,1,0.21700,0.89840,0.03170,0.60480,0.96100
1007,cloudy,0,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000
1007,traffic jam,2,1.93300,0.67700,0.44510,1.16800,6,0.23400,0.88740,0.08410,1.26550,0.49600
1007,lots of cars,0,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000
1007,sleepy,3,1.93490,1.58500,1.05810,1.81900,6,0.34800,1.67600,0.13950,1.82060,0.74600
1007,awake,1,0.87700,0.71300,0.25800,0.00610,9,0.09670,0.63520,0.03840,0.44910,0.56000
1007,city,1,0.98700,0.37400,0.40500,0.91400,6,0.12700,0.61740,0.03650,0.78750,0.27400
1007,night,1,0.00190,0.90800,0.61300,0.65100,0,0.11400,0.78860,0.05540,0.55510,0.25000
1007,morning,0,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000
1007,sad,0,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000
1007,lazy,1,0.17200,0.84500,0.78200,0.00000,1,0.21700,0.89840,0.03170,0.60480,0.96100
1007,active,1,0.87700,0.71300,0.25800,0.00610,9,0.09670,0.63520,0.03840,0.44910,0.56000
1007,urban,1,0.17200,0.84500,0.78200,0.00000,1,0.21700,0.89840,0.03170,0.60480,0.96100
1007,mountains,2,1.02900,1.38900,0.90000,0.00610,9,0.23670,1.47520,0.09740,1.02180,0.93400
1007,country side,1,0.15200,0.67600,0.64200,0.00000,0,0.14000,0.84000,0.05900,0.57270,0.37400
1007,coast line,0,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000
1007,relaxed driving,0,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000
1007,free road,1,0.00190,0.90800,0.61300,0.65100,0,0.11400,0.78860,0.05540,0.55510,0.25000
1007,serpentine,0,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000
1007,highway,1,0.94600,0.30300,0.04010,0.25400,0,0.10700,0.27000,0.04760,0.47800,0.22200
1007,day time,0,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000
1007,afternoon,0,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000
1007,happy,0,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000
1007,sport driving,0,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000
1008,sunny,2,0.24220,1.27400,1.72900,0.06610,14,0.40870,1.72070,0.06520,1.37370,1.29300
1008,snowing,0,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000
1008,rainy,3,0.36440,2.06900,1.65300,0.91730,23,0.33400,2.35900,0.42450,1.45480,1.19460
1008,cloudy,2,0.00130,1.30700,1.56400,0.84940,7,0.87000,1.70060,0.07220,1.15880,1.06200
1008,traffic jam,5,0.75450,3.25400,3.76900,0.43110,29,1.29270,4.09340,0.20340,2.67100,2.99700
1008,lots of cars,2,0.78940,1.32200,0.79900,0.91800,18,0.23800,1.48710,0.10650,1.06020,0.59860
1008,sleepy,1,0.14500,0.90100,0.69700,0.00000,9,0.28700,0.91400,0.28000,0.42700,0.67000
1008,awake,3,1.07200,2.01800,1.64600,0.92250,3,0.40700,2.21190,0.21260,1.45140,1.48950
1008,city,2,0.20820,1.63100,1.56500,0.06610,14,0.60500,1.73090,0.30880,1.10070,1.59300
1008,night,2,0.71700,1.27400,1.27600,0.00000,7,1.08200,1.67090,0.18080,1.30490,1.06500
1008,morning,1,0.00340,0.85000,0.54400,0.91100,9,0.05150,0.89350,0.12800,0.60000,0.26000
1008,sad,2,0.03360,1.34500,1.57500,0.42100,12,0.26800,1.64730,0.12210,1.01490,1.27200
1008,lazy,1,0.06320,0.73000,0.86800,0.06610,5,0.31800,0.81690,0.02880,0.67370,0.92300
1008,active,3,0.98500,1.94300,1.58100,0.19800,10,0.39000,2.22630,0.14660,1.75970,1.04000
1008,urban,2,0.60940,1.36100,1.12700,0.91100,11,1.03250,1.66370,0.26500,1.38260,0.92600
1008,mountains,1,0.04440,0.61500,0.71100,0.00000,11,0.14500,0.86230,0.07790,0.65470,0.71100
1008,country side,4,0.20690,2.73700,2.81200,0.97740,11,0.48740,3.39650,0.21610,2.17500,1.35860
1008,coast line,4,0.59780,2.42500,2.86500,0.00050,19,0.47140,3.38400,0.28280,2.24900,2.86900
1008,relaxed driving,5,1.50420,3.16600,2.95300,0.06200,12,0.67000,4.04400,0.30080,2.72300,2.17600
1008,free road,6,1.51640,3.68100,3.49100,2.71790,18,0.95150,4.80790,0.34910,3.56080,2.17050
1008,serpentine,1,0.25200,0.50100,0.40700,0.00030,9,0.12800,0.67140,0.30500,0.35070,0.72200
1008,highway,3,0.82770,1.79400,1.91700,1.45100,16,0.64400,2.13270,0.13520,1.64320,1.83300
1008,day time,3,1.14000,1.72600,2.10900,0.00170,11,1.88100,2.44690,0.23630,1.81350,1.79200
1008,afternoon,3,1.17980,1.94500,1.40200,0.92240,2,0.42900,2.17410,0.14960,1.57170,1.38450
1008,happy,6,1.98070,3.67700,3.25700,0.21670,31,1.09340,4.55390,0.57010,2.89140,3.51500
1008,sport driving,8,1.01790,5.54000,6.13300,0.01920,49,2.11270,7.06210,0.67300,4.30480,4.01900
1009,sunny,10,3.02860,6.06000,6.60800,0.28590,49,1.59260,8.04670,0.57460,5.23370,4.64000
1009,snowing,7,1.49420,4.08500,4.40400,0.03070,36,1.32950,5.45030,0.33080,4.00420,4.18900
1009,rainy,3,1.44230,1.83700,1.88900,0.00210,25,1.31700,2.41110,0.19300,1.44140,1.82000
1009,cloudy,10,3.47180,6.61900,5.74100,1.13620,67,2.99200,7.78460,1.15710,5.03550,6.07800
1009,traffic jam,12,3.65460,6.97200,7.97000,1.54430,59,3.19000,9.49420,0.83560,7.19500,6.11800
1009,lots of cars,6,2.92680,3.29300,3.77500,1.74520,38,2.20360,4.57080,0.26790,3.51740,3.35500
1009,sleepy,8,2.29900,5.91900,5.26000,1.53050,43,1.54200,6.45680,0.91360,4.01870,3.93300
1009,awake,9,3.37740,5.30000,5.19600,2.02550,44,1.93440,6.68990,0.55750,4.86950,4.91550
1009,city,11,1.48250,6.34500,8.15600,0.58970,70,2.49340,9.15150,0.95070,6.61840,7.18100
1009,night,9,2.43740,4.71100,6.35800,2.35830,61,1.66810,7.21140,0.60200,5.37880,4.74050
1009,morning,7,0.67790,4.41300,5.35300,1.33930,54,0.84740,5.94220,0.36740,3.48880,3.56500
1009,sad,6,1.63660,3.75700,3.01100,0.30550,13,1.24410,4.43290,0.31280,3.08780,2.91600
1009,lazy,6,1.58210,3.52000,3.56200,1.33500,27,1.21400,4.59720,0.53760,2.78610,3.90500
1009,active,4,0.31040,2.62000,2.93500,0.00060,28,0.90270,3.48950,0.16180,2.01590,3.09000
1009,urban,13,4.83270,7.51500,8.00400,3.41280,66,2.47410,9.96900,0.86430,7.45950,6.40500
1009,mountains,7,0.62340,4.10500,5.20500,0.65690,30,1.45040,5.83850,0.39550,3.93700,4.13900
1009,country side,10,1.67340,6.69100,7.16000,1.40790,53,1.81410,8.48040,0.88220,5.24190,5.96700
1009,coast line,14,4.09440,8.33100,9.25000,1.38300,60,3.47270,10.93560,0.84160,7.39630,7.19900
1009,relaxed driving,17,3.31930,10.86600,11.59200,1.19810,105,3.24120,14.10660,1.54670,9.28630,9.11600
1009,free road,7,1.07870,4.27100,5.21900,0.41050,36,1.02060,5.84620,0.38980,4.04310,3.74500
1009,serpentine,9,3.13550,5.06200,5.26800,0.93240,34,1.76780,7.05120,0.51670,5.18980,4.10150
1009,highway,10,1.09110,6.70200,7.52200,0.00060,40,1.53280,8.51880,1.10090,4.88820,5.60800
1009,day time,6,0.28290,4.14500,4.24300,1.49020,39,0.99230,5.19300,0.41070,3.31040,3.43300
1009,afternoon,6,1.46510,4.22500,3.99700,0.91100,56,0.63040,5.21450,0.71470,3.27550,3.02800
1009,happy,6,1.47290,3.88600,4.41200,0.91470,35,1.78110,4.99700,0.34170,3.05780,4.23100
1009,sport driving,9,0.65390,6.25500,7.23800,0.10920,35,2.41450,7.70820,0.65660,4.74470,5.25600
1010,sunny,1,0.14700,0.58800,0.53000,0.23600,2,0.19200,0.75950,0.02620,0.48200,0.26800
1010,snowing,3,1.10400,1.74700,2.15100,0.00110,12,0.51800,2.41300,0.20840,1.40240,1.25900
1010,rainy,2,0.56480,1.24700,1.19200,0.00120,12,0.44400,1.51050,0.17130,0.83880,1.25500
1010,cloudy,0,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000
1010,traffic jam,1,0.18700,0.64200,0.63800,0.00030,9,0.24400,0.80400,0.02930,0.53630,0.58800
1010,lots of cars,3,1.40300,1.58200,1.68200,0.69030,24,0.67340,2.23500,0.51220,1.29990,1.22500
1010,sleepy,0,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000
1010,awake,1,0.18700,0.64200,0.63800,0.00030,9,0.24400,0.80400,0.02930,0.53630,0.58800
1010,city,0,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000
1010,night,0,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000
1010,morning,2,0.18680,1.32900,1.28800,0.23610,12,0.40200,1.61390,0.06850,0.95480,1.02500
1010,sad,0,0.00000,0.00000,0.00000,0.00000,0,0.00000,0.00000,0.00000,0.00000,0.00000
1010,lazy,1,0.97600,0.30900,0.25800,0.69000,9,0.09240,0.61680,0.04590,0.33890,0.11500
1010,active,2,0.84000,1.12300,1.30900,0.00110,7,0.33700,1.54510,0.17080,0.89770,1.00200
